area,precentage,bb,genus,species,plot_id,tot_cover,moss,dpm,stones,soil,author,date,height_ave,height_max,stage,management
0,0,0,Deschampsia,cespitosa,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Avenella,flexuosa,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Festuca,ovina,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Festuca,pratensis,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Festuca,rubra,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Helictotrichon,pubescens,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Holcus,lanatus,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Lolium,perenne,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Lolium,multiflorum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Molinia,caerulea,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,stricta,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Phleum,hirsutum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
4,2,1,Phleum,pratense,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Phleum,rhaeticum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Poa,alpina,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Poa,annua,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Poa,pratensis,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Poa,supina,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
1,12,0,Poa,trivialis,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Poa,variegata,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Sesleria,caerulea,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
6,6,0,Trisetum,flavescens,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Carex,caryophyllea,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Carex,davalliana,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Carex,echinata,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Carex,ferruginea,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Carex,flacca,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Carex,leporina,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Carex,montana,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Carex,nigra,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Carex,ornithopoda,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Carex,pallescens,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Carex,panicea,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Carex,sempervirens,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0, ,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Eriophorum,latifolium,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Juncus,alpinoarticulatus,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Juncus,effusus,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Juncus,filiformis,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Luzula,campestris,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Luzula,multiflora,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Luzula,spicata,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Luzula,sylvatica,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Luzula,sudetica,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Scirpus,sylvaticus,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Anthyllis,vulneraria aggr.,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Hippocrepis,comosa,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Lathyrus,pratensis,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Lotus,alpinus,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Lotus,corniculatus,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Medicago,lupulina,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Medicago,sativa,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Onobrychis,viciifolia,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Trifolium,alpinum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Trifolium,badium,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Trifolium,medium,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Trifolium,montanum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Trifolium,pratense,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
1,8,0,Trifolium,repens,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Trifolium,thalii,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Vicia,cracca,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
1,+,0,Vicia,sepium,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0, ,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
2,4,1,Achillea,millefolium,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Acinos,alpinus,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Ajuga,pyramidalis,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Ajuga,reptans,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
1,10,0,Alchemilla,vulgaris aggr.,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Alchemilla,alpina aggr.,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Alchemilla,conjuncta,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Alchemilla,glabra,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Alchemilla,coriacea,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Alchemilla,fissa,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Alchemilla,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Androsace,chamaejasme,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Anemone,narcissiflora,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Antennaria,dioica,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
3,1,+,Anthriscus,sylvestris,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Arabis,ciliata,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Arabis,hirsuta,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Arnica,montana,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Aster,bellidiastrum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Astrantia,major,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Astrantia,minor,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Bartsia,alpina,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Bellis,perennis,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Biscutella,laevigata,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Caltha,palustris,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Campanula,barbata,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Campanula,rhomboidalis,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Campanula,scheuchzeri,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Cardamine,pratensis,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Carduus,defloratus,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Carlina,acaulis aggr.,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Carum,carvi,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Centaurea,jacea,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Centaurea,scabiosa,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Cerastium,arvense,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Cerastium,fontanum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Chaerophyllum,hirsutum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Chaerophyllum,villarsii,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Chenopodium,bonus-henricus,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Cirsium,acaule,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Cirsium,oleraceum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Cirsium,spinosissimum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0, ,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Clinopodium,vulgare,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Coeloglossum,viride,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Colchicum,autumnale,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Crepis,aurea,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Crepis,biennis,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Crepis,conyzifolia,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Crepis,paludosa,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Crepis,pyrenaica,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Crocus,albiflorus,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Cuscuta,epithymum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Dactylorhiza,maculata,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Dactylorhiza,majalis,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Dactylorhiza,traunsteineri,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Equisetum,arvense,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Equisetum,palustre,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Euphorbia,cyparissias,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Euphrasia,hirtella,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Euphrasia,minima,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Euphrasia,rostkoviana,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Fragaria,vesca,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Galeopsis,tetrahit,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Galium,album,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Galium,anisophyllon,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Galium,pumilum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Gentiana,acaulis,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Gentiana,campestris,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Gentiana,purpurea,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Gentiana,verna,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
1,15,0,Geranium,sylvaticum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Geum,montanum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Geum,rivale,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Glechoma,hederacea,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Globularia,nudicaulis,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Gnaphalium,sylvaticum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Gymnadenia,conopsea,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Helianthemum,nummularium,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
3,3,2m,Heracleum,sphondylium,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Hieracium,lachenalii,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Hieracium,lactucella,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Hieracium,murorum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Hieracium,pilosella,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Hieracium,villosum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Homogyne,alpina,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Hypericum,maculatum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Hypericum,perforatum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Hypochaeris,radicata,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Knautia,arvensis,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Knautia,dipsacifolia,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Lamium,album,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Laserpitium,halleri,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Laserpitium,latifolium,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Leontodon,autumnalis,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Leontodon,helveticus,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Leontodon,hispidus aggr.,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Leucanthemum,gaudinii,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Leucanthemum,halleri,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Leucanthemum,vulgare aggr.,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Ligusticum,mutellina,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Linum,catharticum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Listera,ovata,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
4,+,0,Lysimachia,nemorum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Melampyrum,sylvaticum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Myosotis,alpestris,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Myosotis,arvensis,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Myosotis,scorpioides,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
3,1,1,Myosotis,sylvatica,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
4,+,0,unknown species,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Nigritella,rhellicani,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
,0,0,0,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Orchis,mascula,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Orchis,ustulata,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0, ,0,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Origanum,vulgare,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Paradisea,liliastrum,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Parnassia,palustris,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
0,0,0,Pedicularis,ascendens,IWRW-06,100,0,0,0,0,IWRW-YF,19.06.2023,40,80,full bloom grasses,0
